name	lat	lng	class	flowinfo	url
"USGS 11179000 ALAMEDA C NR NILES CA"	37.58715679	-121.96079300	5	"Discharge: 64 cfs;Stage: 3.22 ft;Date: 2013-04-08 20:00:00;Percentile: 53.31 %;Class: Normal;% normal(median): 114.29%;% normal(mean): 36.39%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11179000
"USGS 11472160 WILLITS C AB LK EMILY NR WILLITS CA"	39.44932900	-123.39806670	0	"Discharge: 0.32 cfs;Stage: 0.18 ft;Date: 2012-10-01 00:00:00;Class: Not-ranked;% normal(median): 6.04%;% normal(mean): 2.30%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11472160
"USGS 11200800 DEER C NR FOUNTAIN SPRINGS CA"	35.94161745	-118.82287020	3	"Discharge: 8.7 cfs;Stage: 2.74 ft;Date: 2013-04-08 20:30:00;Percentile: 7.05 %;Class: Much below normal;% normal(median): 21.75%;% normal(mean): 12.85%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11200800
"USGS 11452800 CACHE C OVERFLOW WEIR FROM SETTLING BAS NR WOOD'LD"	38.68268185	-121.67301640	0	"Discharge: 0.00 cfs;Stage: 31.86 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11452800
"USGS 11204100 SF TULE R NR RESERVATION BNDRY NR PORTERVILLE CA"	36.02411648	-118.81342580	0	"Discharge: 22 cfs;Stage: 5.83 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 44.90%;% normal(mean): 28.76%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11204100
"USGS 11277200 CHERRY LK NR HETCH HETCHY CA"	37.97575478	-119.91406950	0	"Stage: 4683.79 ft;Date (stage): 2013-04-08 20:15:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11277200
"USGS 11136600 SANTA BARBARA CYN C NR VENTUCOPA CA"	34.81664656	-119.56207080	0	"Discharge: 0.00 cfs;Stage: 3.12 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11136600
"USGS 11503000 ANNIE SPRING NEAR CRATER LAKE, OR"	42.87151790	-122.16891700	0	"Discharge: 1.4 cfs;Stage: 2.63 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): 127.27%;% normal(mean): 101.45%;"	http://waterdata.usgs.gov/or/nwis/uv?site_no=11503000
"USGS 11159000 PAJARO R A CHITTENDEN CA"	36.90023070	-121.59772150	5	"Discharge: 39 cfs;Stage: 2.95 ft;Date: 2013-04-08 20:30:00;Flood stage: 32 ft;Percentile: 35.35 %;Class: Normal;% normal(median): 62.90%;% normal(mean): 12.61%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11159000
"USGS 11532650 SMITH R NR FORT DICK CA"	41.88066840	-124.13647040	0	"Stage: 18.36 ft;Date (stage): 2013-04-08 20:15:00;Flood stage: 33 ft;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11532650
"USGS 11447890 SACRAMENTO R AB DELTA CROSS CHANNEL CA"	38.25769218	-121.51828650	0	"Discharge: 11600 cfs;Stage: 4.71 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11447890
"USGS 11162618 PILARCITOS LK NR HILLSBOROUGH CA"	37.54882698	-122.42219610	0	"Stage: 693.64 ft;Date (stage): 2013-04-08 21:00:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11162618
"USGS 11242400 NF WILLOW C NR SUGAR PINE CA"	37.39771950	-119.56625630	0	"Discharge: 416 cfs;Stage: 4.54 ft;Date: 2009-10-13 23:45:00;Class: Not-ranked;% normal(median): 1014.63%;% normal(mean): 978.59%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11242400
"USGS 11454000 PUTAH C NR WINTERS CA"	38.51518487	-122.08191590	5	"Discharge: 273 cfs;Stage: 7.01 ft;Date: 2013-04-08 20:15:00;Percentile: 45.95 %;Class: Normal;% normal(median): 81.74%;% normal(mean): 43.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11454000
"USGS 11073360 CHINO C A SCHAEFER AVENUE NR CHINO CA"	34.00390144	-117.72700060	4	"Discharge: 0.35 cfs;Stage: 3.96 ft;Date: 2013-04-08 20:30:00;Percentile: 10.56 %;Class: Below normal;% normal(median): 26.92%;% normal(mean): 6.45%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11073360
"USGS 11132500 SALSIPUEDES C NR LOMPOC CA"	34.58859570	-120.40849380	4	"Discharge: 0.88 cfs;Stage: 1.52 ft;Date: 2013-04-08 20:15:00;Percentile: 12.00 %;Class: Below normal;% normal(median): 22.56%;% normal(mean): 5.45%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11132500
"USGS 10260950 WF MOJAVE R AB MOJAVE R FORKS RES NR HESPERIA CA"	34.33889196	-117.25782130	0	"Discharge: 0.00 cfs;Stage: 0.20 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10260950
"USGS 11044000 SANTA MARGARITA R NR TEMECULA CA"	33.47391750	-117.14225360	5	"Discharge: 5.4 cfs;Stage: 1.70 ft;Date: 2013-04-08 20:00:00;Percentile: 36.67 %;Class: Normal;% normal(median): 65.85%;% normal(mean): 22.13%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11044000
"USGS 11475000 EEL R A FORT SEWARD CA"	40.21820000	-123.63253000	5	"Discharge: 4420 cfs;Stage: 12.10 ft;Date: 2013-04-08 20:15:00;Flood stage: 70 ft;Percentile: 54.03 %;Class: Normal;% normal(median): 110.50%;% normal(mean): 77.34%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11475000
"USGS 11509200 ADY CANAL AT HIGHWAY 97, NEAR WORDEN, OR"	42.08070205	-121.84666980	0	"Discharge: 6.5 cfs;Stage: 9.86 ft;Date: 2013-04-08 20:50:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/or/nwis/uv?site_no=11509200
"USGS 10251335 WILLOW CK AT CHINA RANCH, CA"	35.80094444	-116.19441670	0	"Discharge: 0.31 cfs;Stage: 1.44 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10251335
"USGS 11048200 AGUA CHINON WASH NR IRVINE CA"	33.67890959	-117.71421870	0	"Discharge: 0.00 cfs;Stage: 0.96 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11048200
"USGS 10259540 WHITEWATER R NR MECCA"	33.52474915	-116.07750230	0	"Stage: 2.87 ft;Date (stage): 2013-04-08 21:00:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10259540
"USGS 11172175 COYOTE C AB HWY 237 A MILPITAS CA"	37.42216170	-121.92745770	0	"Discharge: 24 cfs;Stage: 4.64 ft;Date: 2013-04-08 21:00:00;Flood stage: 10 ft;Class: Not-ranked;% normal(median): 85.71%;% normal(mean): 15.20%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11172175
"USGS 11383500 DEER C NR VINA CA"	40.01404745	-121.94831810	5	"Discharge: 382 cfs;Stage: 2.96 ft;Date: 2013-04-08 20:15:00;Percentile: 37.83 %;Class: Normal;% normal(median): 84.05%;% normal(mean): 64.77%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11383500
"USGS 11509340 KLAMATH STRAITS DRAIN NEAR WORDEN, OR"	42.07986876	-121.84472530	0	"Discharge: 126 cfs;Stage: 5.86 ft;Date: 2013-04-08 20:50:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/or/nwis/uv?site_no=11509340
"USGS 11062700 FONTANA PH TAILRACE WEIR NR FONTANA CA"	34.15500947	-117.39615800	0	"Discharge: 9.8 cfs;Stage: 1.28 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): 42.61%;% normal(mean): 36.51%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11062700
"USGS 11046050 SANTA MARGARITA R A MO NR OCEANSIDE CA"	33.23559040	-117.40837290	0	"Class: Not-ranked;Status: ***;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11046050
"USGS 11138500 SISQUOC R NR SISQUOC CA"	34.83970289	-120.16820630	3	"Discharge: 2.6 cfs;Stage: 1.52 ft;Date: 2013-04-08 20:00:00;Percentile: 9.81 %;Class: Much below normal;% normal(median): 10.40%;% normal(mean): 2.39%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11138500
"USGS 11459150 PETALUMA R A COPLAND PUMPING STATION A PETALUMA CA"	38.23825020	-122.64026370	0	"Discharge: 11 cfs;Stage: -3.02 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 12.64%;% normal(mean): 10.48%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11459150
"USGS 11262900 MUD SLOUGH NR GUSTINE CA"	37.26244000	-120.90659080	0	"Discharge: 53 cfs;Stage: 4.64 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 80.30%;% normal(mean): 50.58%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11262900
"USGS 11224500 LOS GATOS C AB NUNEZ CYN NR COALINGA CA"	36.21467719	-120.47071160	3	"Discharge: 0.00 cfs;Stage: 2.45 ft;Date: 2013-04-08 21:00:00;Percentile: 8.26 %;Class: Much below normal;% normal(median): 0.00%;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11224500
"USGS 11312672 VICTORIA CANAL NR BYRON CA"	37.87083330	-121.53000000	0	"Discharge: 3850 cfs;Stage: 13.48 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11312672
"USGS 11447905 SACRAMENTO R BL GEORGIANA SLOUGH CA"	38.23880385	-121.52273090	0	"Discharge: 9540 cfs;Stage: 4.58 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11447905
"USGS 11141050 ORCUTT C NR ORCUTT CA"	34.88359037	-120.49488830	0	"Discharge: 0.17 cfs;Stage: 1.34 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 58.62%;% normal(mean): 23.29%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11141050
"USGS 11070150 SAN JACINTO R AB STATE STREET NR SAN JACINTO CA"	33.82140750	-116.97335800	0	"Stage: 1.98 ft;Date (stage): 2013-03-29 19:30:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11070150
"USGS 11276600 TUOLUMNE R AB EARLY INTAKE NR MATHER CA"	37.87936848	-119.94712600	6	"Discharge: 195 cfs;Stage: 13.01 ft;Date: 2013-04-08 20:45:00;Percentile: 75.29 %;Class: Above normal;% normal(median): 171.81%;% normal(mean): 119.01%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11276600
"USGS 11058600 WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA"	34.18583330	-117.27222220	0	"Discharge: 2.1 cfs;Stage: 1.61 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): 66.67%;% normal(mean): 35.23%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11058600
"USGS 11517500 SHASTA R NR YREKA CA"	41.82291790	-122.59558130	5	"Discharge: 145 cfs;Stage: 3.33 ft;Date: 2013-04-08 21:00:00;Percentile: 46.63 %;Class: Normal;% normal(median): 91.19%;% normal(mean): 63.58%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11517500
"USGS 11466320 SANTA ROSA C A WILLOWSIDE RD NR SANTA ROSA CA"	38.44519026	-122.80721290	0	"Discharge: 21 cfs;Stage: 57.80 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): 80.77%;% normal(mean): 25.65%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11466320
"USGS 11173510 ALAMEDA C BL CALAVERAS C NR SUNOL CA"	37.50354720	-121.82467740	0	"Discharge: 2.6 cfs;Stage: 4.25 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): 35.62%;% normal(mean): 6.99%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11173510
"USGS 11526500 NF TRINITY R A HELENA CA"	40.78180890	-123.12836530	5	"Discharge: 796 cfs;Stage: 5.62 ft;Date: 2013-04-08 21:00:00;Percentile: 68.08 %;Class: Normal;% normal(median): 117.23%;% normal(mean): 107.55%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11526500
"USGS 10254730 ALAMO R NR NILAND CA"	33.19892768	-115.59693430	4	"Discharge: 924 cfs;Stage: 71.20 ft;Date: 2013-04-08 20:15:00;Percentile: 13.23 %;Class: Below normal;% normal(median): 84.00%;% normal(mean): 85.18%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10254730
"USGS 11169500 SARATOGA C A SARATOGA CA"	37.25438808	-122.03940400	5	"Discharge: 1.4 cfs;Stage: 2.29 ft;Date: 2013-04-08 20:00:00;Percentile: 25.00 %;Class: Normal;% normal(median): 23.33%;% normal(mean): 8.96%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11169500
"USGS 11374000 COW C NR MILLVILLE CA"	40.50487467	-122.23305770	5	"Discharge: 1080 cfs;Stage: 5.98 ft;Date: 2013-04-08 20:30:00;Percentile: 71.82 %;Class: Normal;% normal(median): 186.21%;% normal(mean): 116.46%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11374000
"USGS 11109700 LK PIRU NR PIRU CA"	34.46138337	-118.75148050	0	"Stage: 985.32 ft;Date (stage): 2013-04-08 20:15:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11109700
"USGS 11157500 TRES PINOS C NR TRES PINOS CA"	36.76579177	-121.29965320	3	"Discharge: 0.40 cfs;Stage: 2.56 ft;Date: 2013-04-08 21:00:00;Percentile: 6.72 %;Class: Much below normal;% normal(median): 11.11%;% normal(mean): 1.98%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11157500
"USGS 11261500 SAN JOAQUIN R A FREMONT FORD BRIDGE CA"	37.30993860	-120.93103690	5	"Discharge: 254 cfs;Stage: 60.03 ft;Date: 2013-04-08 21:00:00;Percentile: 42.61 %;Class: Normal;% normal(median): 93.55%;% normal(mean): 14.74%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11261500
"USGS 11463170 BIG SULPHUR C A G RESORT NR CLOVERDALE CA"	38.79768326	-122.80249290	4	"Discharge: 10 cfs;Stage: 3.54 ft;Date: 2013-04-08 20:15:00;Percentile: 12.88 %;Class: Below normal;% normal(median): 58.82%;% normal(mean): 27.53%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11463170
"USGS 11128300 ALISAL RES NR SOLVANG CA"	34.54887705	-120.13014730	0	"Stage: 593.66 ft;Date (stage): 2013-04-08 20:30:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11128300
"USGS 11022480 SAN DIEGO R A MAST RD NR SANTEE CA"	32.84032675	-117.02586270	5	"Discharge: 7.5 cfs;Stage: 2.25 ft;Date: 2013-04-08 20:15:00;Percentile: 52.94 %;Class: Normal;% normal(median): 110.29%;% normal(mean): 12.24%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11022480
"USGS 11449500 KELSEY C NR KELSEYVILLE CA"	38.92739984	-122.84360460	4	"Discharge: 27 cfs;Stage: 2.82 ft;Date: 2013-04-08 21:00:00;Percentile: 20.00 %;Class: Below normal;% normal(median): 62.07%;% normal(mean): 30.45%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11449500
"USGS 11467510 SF GUALALA R NR THE SEA RANCH CA"	38.70907868	-123.42667530	0	"Discharge: 130 cfs;Stage: 5.55 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): 67.18%;% normal(mean): 43.30%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11467510
"USGS 11097000 BIG TUJUNGA C BL HANSEN DAM CA"	34.25361395	-118.38897000	6	"Discharge: 16 cfs;Stage: 1.09 ft;Date: 2013-04-08 21:00:00;Percentile: 76.26 %;Class: Above normal;% normal(median): %;% normal(mean): 42.80%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11097000
"USGS 11290000 TUOLUMNE R A MODESTO CA"	37.62715300	-120.98437770	3	"Discharge: 226 cfs;Stage: 38.18 ft;Date: 2013-04-08 20:30:00;Flood stage: 55 ft;Percentile: 9.22 %;Class: Much below normal;% normal(median): 30.71%;% normal(mean): 11.67%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11290000
"USGS 11077500 SANTIAGO C A SANTA ANA CA"	33.77029460	-117.88450140	0	"Discharge: 0.00 cfs;Stage: 7.35 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11077500
"USGS 11119500 CARPINTERIA C NR CARPINTERIA CA"	34.40138360	-119.48651030	0	"Discharge: 0.00 cfs;Stage: 1.82 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11119500
"USGS 11313431 HOLLAND CUT NR BETHEL ISLAND CA"	38.01638889	-121.58194440	0	"Discharge: 16700 cfs;Stage: 12.69 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11313431
"USGS 11023340 LOS PENASQUITOS C NR POWAY CA"	32.94310130	-117.12169990	5	"Discharge: 3.3 cfs;Stage: 2.77 ft;Date: 2013-04-08 21:00:00;Percentile: 39.00 %;Class: Normal;% normal(median): 78.57%;% normal(mean): 25.25%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11023340
"USGS 11526400 TRINITY R AB NF TRINITY R NR HELENA CA"	40.76653148	-123.11447570	0	"Discharge: 1120 cfs;Stage: 10.56 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 93.33%;% normal(mean): 89.85%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11526400
"USGS 11159200 CORRALITOS C A FREEDOM CA"	36.93939680	-121.77050650	4	"Discharge: 1.1 cfs;Stage: 3.46 ft;Date: 2013-04-08 20:00:00;Percentile: 24.32 %;Class: Below normal;% normal(median): 18.97%;% normal(mean): 4.34%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11159200
"USGS 11465660 COPELAND C A ROHNERT PARK CA"	38.34324776	-122.70193170	0	"Discharge: 1.7 cfs;Stage: 2.27 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): 121.43%;% normal(mean): 48.57%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11465660
"USGS 11463500 RUSSIAN R A GEYSERVILLE CA"	38.71268685	-122.89582950	0	"Discharge: 358 cfs;Stage: 25.05 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 31.40%;% normal(mean): 32.71%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11463500
"USGS 11253130 SAN JOAQUIN R A N SAN MATEO RD NR MENDOTA CA"	36.77888889	-120.30666670	0	"Discharge: 345 cfs;Stage: 8.09 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11253130
"USGS 11532500 SMITH R NR CRESCENT CITY CA"	41.79150260	-124.07618870	7	"Discharge: 10500 cfs;Stage: 12.07 ft;Date: 2013-04-08 20:45:00;Flood stage: 29 ft;Percentile: 91.93 %;Class: Much above normal;% normal(median): 264.82%;% normal(mean): 225.39%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11532500
"USGS 11134800 MIGUELITO C A LOMPOC CA"	34.63165010	-120.46488570	0	"Stage: 0.53 ft;Date: 2009-09-30 23:45:00;Class: Not-ranked;Status: Dis;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11134800
"USGS 11463000 RUSSIAN R NR CLOVERDALE CA"	38.87934750	-123.05361240	5	"Discharge: 347 cfs;Stage: 3.46 ft;Date: 2013-04-08 20:00:00;Percentile: 28.63 %;Class: Normal;% normal(median): 55.74%;% normal(mean): 36.24%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11463000
"USGS 11042400 TEMECULA C NR AGUANGA CA"	33.45919759	-116.92363570	4	"Discharge: 1.6 cfs;Stage: 0.96 ft;Date: 2013-04-08 20:00:00;Percentile: 17.37 %;Class: Below normal;% normal(median): 34.78%;% normal(mean): 14.72%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11042400
"USGS 11044350 SANDIA C NR FALLBROOK CA"	33.42447348	-117.24920200	0	"Discharge: 2.8 cfs;Stage: 1.46 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): 36.60%;% normal(mean): 25.71%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11044350
"USGS 11505800 UPPER KLAMATH LAKE AT ROCKY POINT, OR"	42.47763530	-122.08779700	0	"Stage: 4142.19 ft;Date (stage): 2013-04-08 20:30:00;Class: Not-ranked;"	http://waterdata.usgs.gov/or/nwis/uv?site_no=11505800
"USGS 10258000 TAHQUITZ C NR PALM SPRINGS CA"	33.80501929	-116.55918160	3	"Discharge: 0.47 cfs;Stage: 3.29 ft;Date: 2013-04-08 20:45:00;Percentile: 6.88 %;Class: Much below normal;% normal(median): 10.22%;% normal(mean): 5.01%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10258000
"USGS 11303000 STANISLAUS R A RIPON CA"	37.72965078	-121.11049340	5	"Discharge: 325 cfs;Stage: 38.30 ft;Date: 2013-04-08 20:45:00;Percentile: 26.78 %;Class: Normal;% normal(median): 46.10%;% normal(mean): 23.72%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11303000
"USGS 11036700 SAN LUIS REY R A COLE GRADE RD NR PAUMA VALLEY CA"	33.31361110	-117.00111100	0	"Discharge: 0.00 cfs;Stage: 7.59 ft;Date: 2009-09-30 23:45:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11036700
"USGS 11451292 INDIAN VALLEY PH INTAKE NR CLEARLAKE OAKS CA"	39.07905977	-122.53553670	0	"Discharge: 109 cfs;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11451292
"USGS 11274790 TUOLUMNE R A GRAND CYN OF TUOLUMNE AB HETCH HETCHY"	37.91658840	-119.65989380	0	"Discharge: 578 cfs;Stage: 10.75 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 105.47%;% normal(mean): 113.78%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11274790
"USGS 11313434 OLD R A QUIMBY ISLAND NR BETHEL ISLAND CA"	38.02722220	-121.56444440	0	"Discharge: 14800 cfs;Stage: 4.71 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11313434
"USGS 11525530 RUSH C NR LEWISTON CA"	40.72458990	-122.83474580	0	"Discharge: 86 cfs;Stage: 1.98 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): 138.71%;% normal(mean): 132.31%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11525530
"USGS 11045700 ONEILL LK SPILL CH NR FALLBROOK CA"	33.32892087	-117.32725990	0	"Discharge: 0.00 cfs;Stage: 4.86 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11045700
"USGS 11342000 SACRAMENTO R A DELTA CA"	40.93959397	-122.41723510	5	"Discharge: 1730 cfs;Stage: 6.45 ft;Date: 2013-04-08 20:30:00;Percentile: 48.56 %;Class: Normal;% normal(median): 98.30%;% normal(mean): 84.67%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11342000
"USGS 11525500 TRINITY R A LEWISTON CA"	40.72472220	-122.80111100	4	"Discharge: 292 cfs;Stage: 13.64 ft;Date: 2013-04-08 20:30:00;Percentile: 19.96 %;Class: Below normal;% normal(median): 20.35%;% normal(mean): 14.65%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11525500
"USGS 11447360 ARCADE C NR DEL PASO HEIGHTS CA"	38.64184848	-121.38273020	3	"Discharge: 0.56 cfs;Stage: 1.50 ft;Date: 2013-04-08 20:00:00;Percentile: 9.19 %;Class: Much below normal;% normal(median): 19.31%;% normal(mean): 4.05%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11447360
"USGS 11128250 ALAMO PINTADO C NR SOLVANG CA"	34.61831975	-120.12070300	0	"Discharge: 0.00 cfs;Stage: 2.65 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11128250
"USGS 11455335 SACRAMENTO R DEEP WATER SHIP CHANNEL NR RIO VISTA"	38.25611110	-121.66666670	0	"Discharge: 19300 cfs;Stage: 22.41 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11455335
"USGS 11055800 CITY C NR HIGHLAND CA"	34.14389920	-117.18865070	5	"Discharge: 5.6 cfs;Stage: 3.03 ft;Date: 2013-04-08 20:30:00;Percentile: 37.84 %;Class: Normal;% normal(median): 65.88%;% normal(mean): 19.76%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11055800
"USGS 10260855 GRASS VALLEY LK TUNNEL OUTLET A LAKE ARROWHEAD CA"	34.26000000	-117.20444440	0	"Discharge: 0.10 cfs;Stage: 0.58 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): 14.08%;% normal(mean): 14.08%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10260855
"USGS 11109600 PIRU CREEK ABOVE LAKE PIRU CA"	34.52304728	-118.75703620	2	"Discharge: 7.5 cfs;Stage: 3.58 ft;Date: 2013-04-08 20:15:00;Percentile: 4.69 %;Class: Much below normal;% normal(median): 16.30%;% normal(mean): 7.27%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11109600
"USGS 11465350 DRY C NR MOUTH NR HEALDSBURG CA"	38.58741046	-122.86221590	0	"Discharge: 176 cfs;Stage: 5.57 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 150.43%;% normal(mean): 150.50%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11465350
