agency_cd	site_no	station_nm	site_tp_cd	lat_va	long_va	latitude	longitude	coord_meth_cd	coord_acy_cd	coord_datum_cd	dec_coord_datum_cd	district_cd	state_cd	county_cd	country_cd	land_net_ds	map_nm	map_scale_fc	alt_va	alt_meth_cd	alt_acy_va	alt_datum_cd	huc_cd	basin_cd	topo_cd	instruments_cd	construction_dt	inventory_dt	drain_area_va	contrib_drain_area_va	tz_cd	local_time_fg	reliability_cd	gw_file_cd	nat_aqfr_cd	aqfr_cd	aqfr_type_cd	well_depth_va	hole_depth_va	depth_src_cd	project_no
USGS	374005122092202	003S003W14K010M	GW	374004.9	1220925.4	37.66802778	-122.1570556	D	1	NAD83	NAD83	06	06	001	US		SAN LEANDRO	  24000	 6.1	D	0.2	NGVD29	18050004		F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19981207			PST	Y	C	YYNNYYNN	N100CACSTL			200	210	R	470653600
USGS	374005122092203	003S003W14K011M	GW	374004.9	1220925.4	37.66802778	-122.1570556	D	1	NAD83	NAD83	06	06	001	US		SAN LEANDRO	  24000	 6.1	D	0.2	NGVD29	18050004		F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19981207			PST	Y	C	YYNNNYNN	N100CACSTL			60	210	R	470653600
USGS	374005122092501	003S003W14K007M	GW	374004.7	1220928.3	37.6679722	-122.157861	D	1	NAD83	NAD83	06	06	001	US		SAN LEANDRO	  24000	 7.5	D	0.2	NGVD29	18050004		F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19981207			PST	Y	C	YYNNYYNN	N100CACSTL			660	665	R	470653600
USGS	374005122092502	003S003W14K008M	GW	374004.8	1220925.5	37.668	-122.1570833	D	1	NAD83	NAD83	06	06	001	US		SAN LEANDRO	  24000	 5.9	D	0.2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19990127			PST	Y	C	YYNNYYNN	N100CACSTL			650	665	R	470653600
USGS	374005122092601	003S003W14K006M	GW	374005.1	1220926.4	37.6680833	-122.1573333	D	1	NAD83	NAD83	06	06	001	US		SAN LEANDRO	  24000	 6.7	D	0.2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		20000208			PST	Y	C	YYNNYYNN	N100CACSTL			660	665	R	470653600
USGS	374006121481601	003S001E12J001M	GW	374006	1214816	37.66826399	-121.80551	M	S	NAD27	NAD83	06	06	001	US		LIVERMORE	24000	 419.90	L	0.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNNNNNN	N100CACSTL			305	305		
USGS	374006122092301	003S003W14K002M	GW	374006.6	1220923.7	37.6684316	-122.1576598	G	F	NAD27	NAD83	06	06	001	US		SAN LEANDRO		 6.8	L	0.2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	1913	19981207			PST	Y	M	YYNNNYNN	N100CACSTL			993		O	470653600
USGS	374007122090401	003S003W13M004M	GW	374007.06	1220904.38	37.66862778	-122.1512167	D	1	NAD83	NAD83	06	06	001	US		SAN LEANDRO, CA	  24000	 9.2	D	 .2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	200011	20030822			PST	Y	C	YY  YY	N100CACSTL			655	1000	D	967759600
USGS	374007122092901	003S003W14K005M	GW	374005.0	1220925.8	37.66805556	-122.1571667	D	1	NAD83	NAD83	06	06	001	US		SAN LEANDRO	  24000	 6.5	D	 .2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNNNYNN	N100CACSTL			662	674	O	470653600
USGS	374008122072001	003S002W18K003M	GW	374005.4	1220720.6	37.66816667	-122.1223889	G	5	NAD83	NAD83	06	06	001	US		HAYWARD	  24000	 37	M	2.5	NGVD29	18050004		F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780320	20070621			PST	Y	C	YYNNNNNN	N100CACSTL			155	155	Z	9677BHM66
USGS	374008122104801	SAN FRANCISCO BAY ST AC10 NR ROBERTS LNDG CA	ES	374008	1221048	37.6688205	-122.1810772	M	S	NAD27	NAD83	06	06	001	US		SAN LEANDRO	  24000	 0	M	  1	NGVD29			O	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19890905			PST	Y		NNNNNNNN							470647500
USGS	374011121535401	003S001E18J001M	GW	374011	1215354	37.66965324	-121.8994019	M	F	NAD27	NAD83	06	06	001	US	S18 T3S R1E M	DUBLIN	24000	 324.00	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	1976				PST	Y	C	YYNYNYNN	N9999OTHER	110ALVM		325	325		CA-9-358M
USGS	374011122093001	003S003W14K012M	GW	374011.3	1220929.4	37.66980556	-122.1581667	D	1	NAD83	NAD83	06	06	001	US		SAN LEANDRO	  24000	 8.6	D	0.2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	200001	20000208			PST	Y	C	YYNNYYNN	N100CACSTL			650	705	R	470653600
USGS	374012121494301	003S001E14K002M	GW	374012	1214943	37.6699307	-121.8296775	M	F	NAD27	NAD83	06	06	001	US	S14 T3S R2E M	LIVERMORE	24000	 380.00	M	005	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19480920				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		508	508		CA-9-358M
USGS	374012121540201	003S001E18J002M	GW	374012	1215402	37.669931	-121.9016242	M	S	NAD27	NAD83	06	06	001	US	SWNESES18 T 3S R 1E M	DUBLIN	24000	 320.80	L	001	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19771012				PST	Y	C	YYNYNYNN	N9999OTHER	110ALVM		71.0	75.0		CA-9-358M
USGS	374013121510201	003S001E15L003M	GW	374013	1215102	37.67020857	-121.8516226	M	U	NAD27	NAD83	06	06	001	US								18040007			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL	111ALVM		96			
USGS	374013121544901	003S001W13J001M	GW	374013	1215449	37.67020884	-121.9146802	M	S	NAD27	NAD83	06	06	001	US	SENESES13 T3S R1W M	DUBLIN	24000	 341.50	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19760618				PST	Y	C	YYNYNYNN	N9999OTHER	112LVRM		48.2	49.0		CA-9-358M
USGS	374015121440101	003S002E15J002M	GW	374015	1214401	37.67076368	-121.7346745	M	S	NAD27	NAD83	06	06	001	US	SESENES15 T 35 R 2E M	ALTAMONT	24000	 575.30	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19630531				PST	Y	C	YYNYNYNN	N100CACSTL	112ALVM		186			CA-9-358M
USGS	374016121450801	003S002E16J001M	GW	374016	1214508	37.67104145	-121.7532861	M	S	NAD27	NAD83	06	06	001	US	NENESES16 T3S R2E M	LIVERMORE	24000	 543.10	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19410707				PST	Y	C	YYYYNYNN	N100CACSTL			501	501		CA-9-358M
USGS	374017121511601	003S001E15L001M	GW	374017	1215116	37.67131966	-121.8555116	M	S	NAD27	NAD83	06	06	001	US		LIVERMORE	24000	 363.00	M	5	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19460101				PST	Y	C	YYNYNNNN	N100CACSTL	110ALVM		304	304		CA-9-358M
USGS	374019121500401	SHADOW CLIFFS LK NR PLEASANTON CA	LK	374019	1215004	37.6718751	-121.835511	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							
USGS	374021121442301	003S002E15K001M	GW	374021	1214423	37.6724303	-121.7407858	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL						
USGS	374023121521601	003S001E16L007M	GW	374023	1215216	37.6729863	-121.8721788	M	S	NAD27	NAD83	06	06	001	US	NENESWS16 T 3S R 1E M	LIVERMORE	24000	 350.80	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19650511				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		647	647		CA-9-358M
USGS	374024121523201	003S001E16E004M	GW	374024	1215232	37.6732641	-121.8766234	M	S	NAD27	NAD83	06	06	001	US	SWSWNWS16 T 3S R 1E M	DUBLIN	24000	 349.00	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19771108				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		105	105		CA-9-358M
USGS	374025122102701	SAN FRANCISCO BAY ST AC27 NR ROBERTS LNDG CA	ES	374025	1221027	37.67354258	-122.1752437	M	S	NAD27	NAD83	06	06	001	US		SAN LEANDRO, CA	  24000	 0	M	  1	NGVD29				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19900626			PST	Y		NNNNNNNN							470647500
USGS	374026121500101	003S001E14F001M	GW	374026	1215001	37.67381949	-121.8346776	M	S	NAD27	NAD83	06	06	001	US	SESENWS14 T 3S R 1E M	LIVERMORE	24000	 379.10	L	1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19480101				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		269			CA-9-358M
USGS	374027121462601	003S002E17G001M	GW	374027	1214626	37.674097	-121.7749535	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL	111ALVM					
USGS	374027121495201	003S001E14G001M	GW	374027	1214952	37.67409725	-121.8321775	M	F	NAD27	NAD83	06	06	001	US	S14 T3S R1E M	LIVERMORE	24000	 380.00	M	005	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19560917				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		500	500		CA-9-358M
USGS	374027121510601	003S001E15F003M	GW	374027	1215106	37.6740973	-121.8527337	M	S	NAD27	NAD83	06	06	001	US	SWSENWS15 T 3S R1E M	LIVERMORE	24000	 360.00	M	5	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19650720				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		640			CA-9-358M
USGS	374028121514001	003S001E16H002M	GW	374028	1215140	37.6743751	-121.8621785	M	S	NAD27	NAD83	06	06	001	US	S16 T3S R 1E M	LIVERMORE	24000	 360.50	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790518				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		94.0			CA-0-358M
USGS	374031121460101	003S002E16E004M	GW	374031	1214601	37.67520806	-121.7680088	M	S	NAD27	NAD83	06	06	001	US	SWSWNWS16 T 3S R 2E M	LIVERMORE	24000	 503.60	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19771116				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		45.0	50.0		CA-9-358M
USGS	374031121463401	003S002E17G002M	GW	374031	1214634	37.6752081	-121.7771758	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL	111ALVM					
USGS	374032122105301	SAN FRANCISCO BAY ST AC11 NR ROBERTS LNDG CA	ES	374032	1221053	37.67548696	-122.1824662	M	S	NAD27	NAD83	06	06	001	US		SAN LEANDRO	  24000	 0	M	  1	NGVD29			O	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19890905			PST	Y		NNNNNNNN							470647500
USGS	374033121490901	003S001E13E001M	GW	374033	1214909	37.6757638	-121.8202327	M	S	NAD27	NAD83	06	06	001	US	NESWNES13 T 3S R 1E M	LIVERMORE	24000	 388.30	L	1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19760608				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		97.0	97.0		CA-9-358M
USGS	374033121543301	003S001E18E003M	GW	374033	1215433	37.67576417	-121.9102356	M	S	NAD27	NAD83	06	06	001	US	NESWNWS18 T 3S R 1E M	DUBLIN	24000	 316.20	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19760514				PST	Y	C	YYNYNYNN	N9999OTHER	110ALVM		37.0	37.0		CA-9-358M
USGS	374034121453401	003S002E16B001M	GW	374034	1214534	37.67604134	-121.7605086	M	S	NAD27	NAD83	06	06	001	US	SWNWNES16 T 3S R 2E M	LIVERMORE	24000	 517.60	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19440701				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		410			CA-9-358M
USGS	374034121474001	003S002E18B001M	GW	374034	1214740	37.67604148	-121.7955097	M	F	NAD27	NAD83	06	06	001	US	S18 T3S R2E M	LIVERMORE	24000	 435.90	L	0.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19610130				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		485	497		CA-9-358M
USGS	374034122090601	003S003W13D007M	GW	374034.2	1220906.6	37.67616667	-122.1518333	D	1	NAD83	NAD83	06	06	001	US		SAN LEANDRO, CA	  24000	 13.3	D	0.2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	200011	20020724			PST	Y	C	YY  YY	N100CACSTL			640	1025	D	967759600
USGS	374034122090701	003S003W13D008M	GW	374034.06	1220906.73	37.67612778	-122.1518694	G	1	NAD83	NAD83	06	06	001	US		SAN LEANDRO	  24000	 15	M	 10	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20080829	20081031			PST	N	C	YY   Y	N100CACSTL			325	460		9677CJE21
USGS	374034122090702	003S003W13D009M	GW	374034.06	1220906.73	37.67612778	-122.1518694	G	1	NAD83	NAD83	06	06	001	US		SAN LEANDRO	  24000	 15	M	 10	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20080829	20081031			PST	N	C	YY   Y	N100CACSTL			210	460	S	9677CJE21
USGS	374035121430701	003S002E14B004M	GW	374035	1214307	37.67631909	-121.719674	M	S	NAD27	NAD83	06	06	001	US	SENWNES14 T35 R2E M	ALTAMONT	24000	 606.10	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19600829				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		260	260		CA-9-358M
USGS	374035121480301	003S002E18E001M	GW	374035	1214803	37.67631927	-121.8018988	M	S	NAD27	NAD83	06	06	001	US	NESWNWS18 T 3S R 2E M	LIVERMORE	24000	 421.20	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770222				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		134	134		CA-9-358M
USGS	374036121522301	003S001E16D002M	GW	374036	1215223	37.6765973	-121.8741233	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL	111ALVM		120			
USGS	374036121522302	003S001E16D007M	GW	374036	1215223	37.6765973	-121.8741233	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL	111ALVM		260			
USGS	374037121454601	003S002E16C001M	GW	374037	1214546	37.67687466	-121.763842	M	F	NAD27	NAD83	06	06	001	US	S16 T3S R 2E M	LIVERMORE	24000	 508.30	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19580218				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		574	584		CA-9-358M
USGS	374037121525601	003S001E17B004M	GW	374037	1215256	37.6768751	-121.8832903	M	S	NAD27	NAD83	06	06	001	US	SENWNES17 T 3S R 1E M	DUBLIN	24000	 335.00	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19500101				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		248	248		CA-9-358M
USGS	374037121534801	003S001E18A005M	GW	374037	1215348	37.67687519	-121.8977352	M	S	NAD27	NAD83	06	06	001	US	SWNENES18 T 3S R 1E M	DUBLIN	24000	 324.50	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19671109				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		454	454		CA-9-358M
USGS	374037121543201	003S001E18E004M	GW	374037	1215432	37.67687524	-121.9099578	M	S	NAD27	NAD83	06	06	001	US	NESWNWS18 T 3S R1E M	DUBLIN	24000	 317.50	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790504				PST	Y	C	YYYYNYNN	N9999OTHER	110ALVM		83.0	83.0		CA-9-358M
USGS	374037122111101	SAN FRANCISCO BAY SITE B7 NR HAYWARD LANDING, CA	ES	374037	1221111	37.6768758	-122.1874663	M	S	NAD27	NAD83	06	06	001	US		SAN LEANDRO	  24000	 0	M	3.0	NGVD29				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19911217			PST	Y		NNNNNNNN							470647500
USGS	374038121465801	003S002E17D001M	GW	374038	1214658	37.6771525	-121.7838427	M	S	NAD27	NAD83	06	06	001	US	S17 T3S R2E M	LIVERMORE	24000	 457.00	M	5	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19611020				PST	Y	C	YYNYNNNN	N100CACSTL			379	380		CA-9-358M
USGS	374039121493401	003S001E14A002M	GW	374039	1214934	37.67743045	-121.8271774	M	F	NAD27	NAD83	06	06	001	US		LIVERMORE	24000	 381.00	M	5	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770605				PST	Y	U	YYNNNYNN	N100CACSTL			210	220		CA-9-358M
USGS	374039122080201	003S003W13A005M	GW	374039	1220802	37.67743129	-122.1349647	M	F	NAD27	NAD83	06	06	001	US		San Leandro	  24000	 23	M	 10	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19900719				PST	N	C	YYNNNNNN	N100CACSTL			90	100	L	
USGS	374043121451001	003S002E16A003M	GW	374043	1214510	37.67854124	-121.7538417	M	S	NAD27	NAD83	06	06	001	US	NENENES16 T 36 R2S M	LIVERMORE	24000	 524.40	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19720501				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		240	240		CA-9-358M
USGS	374043121535601	003S001E18A001M	GW	374043	1215356	37.6785418	-121.8999575	M	F	NAD27	NAD83	06	06	001	US	S18 T3S R1E M	DUBLIN	24000	 327.40	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19431001				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		389	389		CA-9-358M
USGS	374044121430901	003S002E14A003M	GW	374044	1214309	37.678819	-121.7202296	M	S	NAD27	NAD83	06	06	001	US	NWNENES14 T 3S R 2E M	ALTAMONT	24000	 599.30	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19771207				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		110	110		CA-9-358M
USGS	374046121431901	003S002E14B001M	GW	374046	1214319	37.67937456	-121.7230075	M	S	NAD27	NAD83	06	06	001	US	S14 T3S R2E M	ALTAMONT	24000	 590.00	M	5	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19501220				PST	Y	C	YYNYNNNN	N100CACSTL	110ALVM		339	339		CA-9-358M
USGS	374046121442701	003S002E15C001M	GW	374046	1214427	37.67937455	-121.7418969	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL	112LVRM		514			
USGS	374046121533001	003S001E17D002M	GW	374046	1215330	37.67937508	-121.892735	M	F	NAD27	NAD83	06	06	001	US	S17 T3S R1E M	DUBLIN	24000	 326.80	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19430101				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		327	327		CA-9-358M
USGS	374047121441701	003S002E15B004M	GW	374047	1214417	37.6796523	-121.739119	M	S	NAD27	NAD83	06	06	001	US	S15 T3S R2E M	ALTAMONT	24000	 549.00	M	5	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19610101				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		172	172		CA-9-358M
USGS	374048121452101	003S002E09Q001M	GW	374048	1214521	37.6799301	-121.7568974	M	F	NAD27	NAD83	06	06	001	US	S9 T3S R2E M	LIVERMORE	24000	 515.50	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19520218				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		502	576		CA-9-358M
USGS	374048122060601	003S002W08R005M	GW	374048.6	1220606.4	37.68016667	-122.1017778	G	5	NAD83	NAD83	06	06	001	US		HAYWARD, CA	  24000	 64	M	2.5	NGVD29			V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		20021113			PST	Y	C	YY   Y	N100CACSTL			85		A	967759600
USGS	374049121442001	003S002E10Q001M	GW	374049	1214420	37.68020786	-121.7399524	M	S	NAD27	NAD83	06	06	001	US	SESWSES10 T 3S R 2E M	ALTAMONT	24000	 552.90	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19760625				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		43.5	44.0		CA-9-358M
USGS	374049121463301	003S002E08P002M	GW	374049	1214633	37.68020795	-121.776898	M	T	NAD27	NAD83	06	06	001	US	SWSESW S08 T03S R02E M	LIVERMORE	24000	 463.00	L	005	NGVD29	18050004		F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19241118				PST	Y	C	YYNYNYYN	N100CACSTL	110ALVM		412	420		CA-9-358M
USGS	374050121495501	003S001E11P004M	GW	374050	1214955	37.6804859	-121.8330109	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL						
USGS	374050121505101	003S001E10Q002M	GW	374050	1215051	37.68048599	-121.8485669	M	U	NAD27	NAD83	06	06	001	US								18040007			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL	110ALVM		187			
USGS	374051121430501	003S002E11R080M	GW	374051	1214305	37.6807634	-121.7191185	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL						
USGS	374052121515501	003S001E09Q001M	GW	374052	1215155	37.68104159	-121.8663453	M	S	NAD27	NAD83	06	06	001	US	SESWSES9 T 3S R 1E M	LIVERMORE	24000	 350.00	L	0.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19750709				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		232			CA-9-358M
USGS	374054121453201	003S002E09Q004M	GW	374054	1214532	37.6815967	-121.759953	M	S	NAD27	NAD83	06	06	001	US	S 7 T 3S R 2E M	LIVERMORE	24000	 501.70	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19771122				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		80.0	80.0		CA-9-358M
USGS	374054121505601	003S001E10Q005M	GW	374054	1215056	37.68159706	-121.8499559	M	S	NAD27	NAD83	06	06	001	US	NWSESES10 T 3S R 1E M	LIVERMORE	24000	 367.30	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19621030				PST	Y	C	YYNYNYNN	N100CACSTL	111ALVM		300	300		CA-9-358M
USGS	374054121533201	003S001E08N001M	GW	374054	1215332	37.6815972	-121.8932906	M	S	NAD27	NAD83	06	06	001	US	SESWSWS8 T 3S R 1E M	DUBLIN	24000	 321.50	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19760513				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		72.1	73.0		CA-9-358M
USGS	374055121464001	003S002E08P001M	GW	374055	1214640	37.68187457	-121.7788425	M	F	NAD27	NAD83	06	06	001	US	S8 T3S R2E M	LIVERMORE	24000	 465.50	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19481001				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		273	273		CA-9-358M
USGS	374056121485001	003S001E12P001M	GW	374056	1214850	37.68215247	-121.8149548	M	S	NAD27	NAD83	06	06	001	US	S12 T3S R1E M	LIVERMORE	24000	 404.00	M	5	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19480216				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		348	348		CA-9-358M
USGS	374056121491301	003S001E12N001M	GW	374056	1214913	37.6821525	-121.8213439	M	F	NAD27	NAD83	06	06	001	US	S12 T3S R2E M	LIVERMORE	24000	 384.00	M	005	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19500914				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		304	304		CA-9-358M
USGS	374057121484901	003S001E12P005M	GW	374057	1214849	37.68243024	-121.814677	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL			348			
USGS	374058121481601	003S002E07N001M	GW	374058	1214816	37.68270798	-121.80551	M	S	NAD27	NAD83	06	06	001	US	SWSWSWS 7 T 3S R 2E M	LIVERMORE	24000	 422.20	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790517				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		136			CA-9-358M
USGS	374058121520101	003S001E09P005M	GW	374058	1215201	37.6827082	-121.868012	M	S	NAD27	NAD83	06	06	001	US	NESWSWS 9 T 35 R 1E M	LIVERMORE	24000	 345.30	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19771103				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		105			CA-9-358M
USGS	374100121454201	003S002E09P001M	GW	374100	1214542	37.68326336	-121.7627309	M	F	NAD27	NAD83	06	06	001	US	S9 T3S R2E M	LIVERMORE	24000	 498.60	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19560503				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		504	515		CA-9-358M
USGS	374100121463201	003S002E08N002M	GW	374100	1214632	37.6832634	-121.7766202	M	F	NAD27	NAD83	06	06	001	US	S8 T3S R2E M	LIVERMORE	24000	 452.00	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19580116				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		526	530		CA-9-358M
