agency_cd,data_source,site_no,data_type,station_nm,site_tp_cd,lat_va,long_va,latitude,longitude,coord_meth_cd,coord_acy_cd,coord_datum_cd,dec_coord_datum_cd,district_cd,state_cd,county_cd,country_cd,land_net_ds,map_nm,map_scale_fc,alt_va,alt_meth_cd,alt_acy_va,alt_datum_cd,huc_cd,basin_cd,topo_cd,instruments_cd,construction_dt,inventory_dt,drain_area_va,contrib_drain_area_va,tz_cd,local_time_fg,reliability_cd,gw_file_cd,nat_aqfr_cd,aqfr_cd,aqfr_type_cd,well_depth_va,hole_depth_va,depth_src_cd,project_no
USGS,http://waterservices.usgs.gov/,1.13835E7,discharge,DEER C NR VINA CA,ST,400051,1215650,40.01404745,-121.9483181,M,F,NAD27,NAD83,6,6,103,US,  NWNES23 T25N  R01W,,,479.2,L,0.01,NGVD29,18020103,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,208,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.13895E7,discharge,SACRAMENTO R A COLUSA CA,ST,391251,1215957,39.2140566,-122.0002508,M,F,NAD27,NAD83,6,6,11,US,,,,,,,,18020104,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,12090,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.139E7,discharge,BUTTE C NR CHICO CA,ST,394334,1214228,39.72599524,-121.7088643,M,F,NAD27,NAD83,6,6,7,US,  NWNWS36 T22N  R02E,,,,,,,18020105,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,147,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.13905E7,discharge,SACRAMENTO R BL WILKINS SLOUGH NR GRIMES CA,ST,390036,1214925,39.00989476,-121.82469,M,F,NAD27,NAD83,6,6,11,US,  NWNES02 T13N  R01E,,,,,,,18020104,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,12915,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.140192E7,discharge,SPANISH C A QUINCY CA,ST,395645,1205633,39.9458333,-120.9425,G,U,NAD83,NAD83,6,6,63,US,  SWNES14 T24N  R09E,QUINCY,24000,3410,M,20,NGVD29,18020122,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,79.8,,PST,Y,,,,,,,,,9677-00107
USGS,http://waterservices.usgs.gov/,1.1402E7,discharge,SPANISH C AB BLACKHAWK C AT KEDDIE CA,ST,400011,1205712,40.002947,-120.9543994,M,F,NAD27,NAD83,6,6,63,US,  SENES27 T25N  R09E,,,3129.86,M,0.01,NGVD29,18020122,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,184,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1413E7,discharge,N YUBA R BL GOODYEARS BAR CA,ST,393130,1205613,39.5248937,-120.9380068,M,F,NAD27,NAD83,6,6,91,US,  NESWS11 T19N  R09E,,,2453,M,17,NGVD29,18020125,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,250,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14185E7,discharge,DEER C NR SMARTSVILLE CA,ST,391328,1211603,39.22433764,-121.2685697,M,F,NAD27,NAD83,6,6,57,US,  SWSES23 T16N  R06E,,,630,M,17,NGVD29,18020125,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,84.6,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1421E7,discharge,YUBA R NR MARYSVILLE CA,ST,391033,1213126,39.1757251,-121.5249647,M,F,NAD27,NAD83,6,6,115,US,,,,,,,,18020107,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,1339,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1424E7,discharge,BEAR R NR WHEATLAND CA,ST,390001,1212420,39.0001727,-121.4066238,M,F,NAD27,NAD83,6,6,61,US,  SESWS03 T13N  R05E,,,71.92,M,0.01,NGVD29,18020108,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,292,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14255E7,discharge,SACRAMENTO R A VERONA CA,ST,384628,1213550,38.77434584,-121.5982928,M,F,NAD27,NAD83,6,6,101,US,  SWNWS25 T11N  R03E,,,-3,M,17,NGVD29,18020109,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,21251,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1427E7,discharge,NF AMERICAN R A NORTH FORK DAM CA,ST,385610,1210122,38.93600919,-121.023833,M,F,NAD27,NAD83,6,6,61,US,  SWNWS31 T13N  R09E,,,715,M,17,NGVD29,18020128,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,342,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14318E7,discharge,PILOT C AB STUMPY MEADOWS RES CA,ST,385341,1203402,38.8946257,-120.5682585,M,F,NAD27,NAD83,6,6,17,US,  NENWS18 T12N  R13E,,,4280,M,17,NGVD29,18020128,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,11.7,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.143304E7,discharge,PILOT C BL MUTTON CANYON NR GEORGETOWN CA,ST,385525,1203827,38.92351348,-120.6418716,M,F,NAD27,NAD83,6,6,17,US,  NENWS04 T12N  R12E,,,,,,,18020128,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,21.1,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14465E7,discharge,AMERICAN R A FAIR OAKS CA,ST,383808,1211336,38.6354601,-121.2277262,M,F,NAD27,NAD83,6,6,67,US,  SENES17 T09N  R07E,,,71.53,M,0.01,NGVD29,18020111,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,1888,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1447293E7,discharge,DRY C A VERNON ST BRIDGE A ROSEVILLE CA,ST,384400,1211803,38.73323514,-121.301895,M,S,NAD27,NAD83,6,6,61,US,  SESES10 T10N  R06E,CITRUS HEIGHTS,24000,102.33,L,0.5,NAVD88,18020111,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,80.1,,PST,Y,,NNNNNNNN,,,,,,,470600105
USGS,http://waterservices.usgs.gov/,1.144736E7,discharge,ARCADE C NR DEL PASO HEIGHTS CA,ST,383831,1212254,38.64184848,-121.3827302,M,S,NAD27,NAD83,6,6,67,US,,RIO LINDA,24000,50,M,2.5,NGVD29,18020111,,,YNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,31.4,,PST,Y,,NNNNNNNN,,,,,,,470600105
USGS,http://waterservices.usgs.gov/,1.144765E7,discharge,SACRAMENTO R A FREEPORT CA,ST,382722,1213001,38.45601954,-121.5013437,M,S,NAD27,NAD83,6,6,67,US,  NESES14 T07N  R04E,CLARKSBURG,24000,7,M,2.5,NGVD29,18020109,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.144783E7,discharge,SUTTER SLOUGH A COURTLAND CA,ST,381943,1213438,38.3286111,-121.5772222,G,5,NAD83,NAD83,6,6,67,US,,COURTLAND,24000,,,,,18020109,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,967741900
USGS,http://waterservices.usgs.gov/,1.144785E7,discharge,STEAMBOAT SLOUGH BTW SACRAMENTO R + SUTTER SLOUGH,ST,381705,1213512,38.2847222,-121.5866667,G,5,NAD83,NAD83,6,6,67,US,,COURTLAND,24000,,,,,18020109,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,470641900
USGS,http://waterservices.usgs.gov/,1.144789E7,discharge,SACRAMENTO R AB DELTA CROSS CHANNEL CA,ST,381528,1213102,38.25769218,-121.5182865,M,S,NAD27,NAD83,6,6,67,US,,COURTLAND,24000,,,,,18020108,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,NNNNNNNN,,,,,,,470641900
USGS,http://waterservices.usgs.gov/,1.1447903E7,discharge,GEORGIANA SLOUGH NR SACRAMENTO R,ST,381414,1213103,38.2372222,-121.5175,G,5,NAD83,NAD83,6,6,67,US,,ISLETON,24000,,,,,18020109,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,470641900
USGS,http://waterservices.usgs.gov/,1.1447905E7,discharge,SACRAMENTO R BL GEORGIANA SLOUGH CA,ST,381420,1213118,38.23880385,-121.5227309,M,S,NAD27,NAD83,6,6,67,US,,ISLETON,24000,,,,,18020108,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,NNNNNNNN,,,,,,,470641900
USGS,http://waterservices.usgs.gov/,1.14495E7,discharge,KELSEY C NR KELSEYVILLE CA,ST,385539,1225033,38.92739984,-122.8436046,M,F,NAD27,NAD83,6,6,33,US,  SESES34 T13N  R09W,,,1475.44,L,0.01,NGVD29,18020116,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,36.6,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1451E7,discharge,CACHE C NR LOWER LAKE CA,ST,385527,1223353,38.9240648,-122.5658147,M,F,NAD27,NAD83,6,6,33,US,  SWSES06 T12N  R06W,LOWER LAKE,24000,1279.34,L,0.01,NGVD29,18020116,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,528,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14511E7,discharge,NF CACHE C A HOUGH SPRING NR CLEARLAKE OAKS CA,ST,390956,1223708,39.1654458,-122.6199862,M,F,NAD27,NAD83,6,6,33,US,  SENWS10 T15N  R07W,,,1840,M,20,NGVD29,18020116,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,60.2,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1451292E7,discharge,INDIAN VALLEY PH INTAKE NR CLEARLAKE OAKS CA,ST,390445,1223204,39.07905977,-122.5355367,N,5,NAD27,NAD83,6,6,33,US,  NWNWS09 T14N  R06W,BENMORE CANYON,24000,1360,M,20,NGVD29,18020116,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,120,,PST,Y,,,,,,,,,9677-00102
USGS,http://waterservices.usgs.gov/,1.14513E7,discharge,NF CACHE C NR CLEARLAKE OAKS CA,ST,390432,1223159,39.07544877,-122.5341477,M,F,NAD27,NAD83,6,6,33,US,  SENWS09 T14N  R06W,,,,,,,18020116,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,121,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1451715E7,discharge,BEAR C AB HOLSTEN CHIMNEY CYN NR RUMSEY CA,ST,385728,1222030,38.95767446,-122.3427535,M,S,NAD27,NAD83,6,6,11,US,  NWSES19 T13N  R04W,GLASCOCK MTN,24000,920,M,20,NGVD29,18020116,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,94.9,,PST,Y,,NNNNNNNN,,,,,,,470600102
USGS,http://waterservices.usgs.gov/,1.14525E7,discharge,CACHE C A YOLO CA,ST,384338,1214822,38.727126,-121.8071874,M,F,NAD27,NAD83,6,6,113,US,,,,52.27,L,0.01,NGVD29,18020110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,1139,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14528E7,discharge,CACHE C OVERFLOW WEIR FROM SETTLING BAS NR WOOD'LD,ST,384058,1214019,38.68268185,-121.6730164,M,S,NAD27,NAD83,6,6,113,US,  NESES30 T10N  R03E,GRAYS BEND,24000,49.1,L,0.01,NAVD88,18020109,,,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,,,,,PST,Y,,,,,,,,,967700105
USGS,http://waterservices.usgs.gov/,1.14529E7,discharge,CACHE C OUTFLOW FROM SETTLING BASIN NR WOODLAND CA,ST,384043,1214018,38.67851526,-121.6727386,M,S,NAD27,NAD83,6,6,113,US,  SESES30 T10N  R03E,GRAYS BEND,24000,50.02,L,0.01,NAVD88,18020109,,,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,,,,,PST,Y,,,,,,,,,967700105
USGS,http://waterservices.usgs.gov/,1.1453E7,discharge,YOLO BYPASS NR WOODLAND CA,ST,384040,1213835,38.6776817,-121.6441266,M,F,NAD27,NAD83,6,6,113,US,,,,,,,,18020109,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14535E7,discharge,PUTAH C NR GUENOC CA,ST,384644,1223059,38.77879078,-122.5174807,M,F,NAD27,NAD83,6,6,33,US,,MIDDLETOWN,24000,914.18,L,0.01,NGVD29,18020117,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,113,,PST,Y,,NNNNNNNN,,,,,,,470600102
USGS,http://waterservices.usgs.gov/,1.1454E7,discharge,PUTAH C NR WINTERS CA,ST,383055,1220451,38.51518487,-122.0819159,M,F,NAD27,NAD83,6,6,113,US,  NENES28 T08N  R02W,,,160.75,M,0.01,NGVD29,18020109,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,574,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1455165E7,discharge,MINER SLOUGH A HWY 84 BRIDGE,ST,381730,1213751,38.29166667,-121.6308333,G,5,NAD83,NAD83,6,6,95,US,,LIBERTY ISLAND,24000,,,,,18020109,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,967741900
USGS,http://waterservices.usgs.gov/,1.1455315E7,discharge,CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA,ST,381432,1214110,38.2422222,-121.686111,N,S,NAD83,NAD83,6,6,95,US,,RIO VISTA,24000,0,M,5,NAVD88,18020109,,,NNNYNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,GR11ZG-EEY00
USGS,http://waterservices.usgs.gov/,1.1455335E7,discharge,SACRAMENTO R DEEP WATER SHIP CHANNEL NR RIO VISTA,ST,381522,1214000,38.2561111,-121.6666667,G,5,NAD83,NAD83,6,6,95,US,,LIBERTY ISLAND,24000,,,,,18020109,,,NNYNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,9677oazcr
USGS,http://waterservices.usgs.gov/,1.145535E7,discharge,CACHE SLOUGH A RYER ISLAND,ST,381246,1214009,38.21277778,-121.6691667,G,5,NAD83,NAD83,6,6,95,US,,RIO VISTA,24000,,,,,18020109,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,967741900
USGS,http://waterservices.usgs.gov/,1.145542E7,discharge,SACRAMENTO R A RIO VISTA CA,ST,380936,1214108,38.15991675,-121.6866216,M,S,NAD27,NAD83,6,6,95,US,,RIO VISTA,24000,0,M,5,NGVD29,18020109,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,NNNNNNNN,,,,,,,4706-52834
USGS,http://waterservices.usgs.gov/,1.1456E7,discharge,NAPA R NR ST HELENA CA,ST,383041,1222717,38.51129745,-122.455813,M,S,NAD27,NAD83,6,6,55,US,,ST. HELENA,24000,193.21,L,0.01,NGVD29,18050002,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,78.8,,PST,Y,,NNNNNNNN,,,,,,,967700102
USGS,http://waterservices.usgs.gov/,1.1458E7,discharge,NAPA R NR NAPA CA,ST,382206,1221808,38.3682457,-122.3033085,M,F,NAD27,NAD83,6,6,55,US,,,,24.74,L,0.01,NGVD29,18050002,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,218,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1458433E7,discharge,SONOMA CREEK A KENWOOD CA,ST,382508,1223342,38.4188004,-122.5627606,M,S,NAD27,NAD83,6,6,97,US,,KENWOOD,24000,420,M,20,NGVD29,18050002,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,14.3,,PST,Y,,,,,,,,,967700102
USGS,http://waterservices.usgs.gov/,1.14585E7,discharge,SONOMA C A AGUA CALIENTE CA,ST,381924,1222936,38.32324705,-122.4944258,M,S,NAD27,NAD83,6,6,97,US,,SONOMA,24000,94.28,L,0.01,NGVD29,18050002,,,YNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,58.4,,PST,Y,,NNNNNNNN,,,,,,,470600102
USGS,http://waterservices.usgs.gov/,1.145915E7,discharge,PETALUMA R A COPLAND PUMPING STATION A PETALUMA CA,ST,381418,1223821,38.2382502,-122.6402637,M,S,NAD27,NAD83,6,6,97,US,  NENWS33 T05N  R07W,PETALUMA,24000,0,L,0.01,NGVD29,18050002,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,45.4,,PST,Y,,NNNNNNNN,,,,,,,9677-00102
USGS,http://waterservices.usgs.gov/,1.14595E7,discharge,NOVATO C A NOVATO CA,ST,380628,1223444,38.10769775,-122.5799815,M,F,NAD27,NAD83,6,6,41,US,,,,14.76,L,0.01,NGVD29,18050002,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,17.6,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.146E7,discharge,CORTE MADERA C A ROSS CA,ST,375747,1223321,37.96297947,-122.556922,M,S,NAD27,NAD83,6,6,41,US,,SAN RAFAEL,24000,7.97,L,0.02,NGVD29,18050002,,,NNYNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,18.1,,PST,Y,,NNNNNNNN,,,,,,,9677-00102
USGS,http://waterservices.usgs.gov/,1.14604E7,discharge,LAGUNITAS C A SAMUEL P TAYLOR STATE PARK CA,ST,380137,1224407,38.0268673,-122.736377,M,F,NAD27,NAD83,6,6,41,US,,,,,,,,18050005,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,34.3,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14606E7,discharge,LAGUNITAS C NR PT REYES STATION CA,ST,380449,1224700,38.08019988,-122.7844348,M,F,NAD27,NAD83,6,6,41,US,,,,13.31,L,0.01,NGVD29,18050005,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,81.7,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.146075E7,discharge,WALKER C NR MARSHALL CA,ST,381033,1224902,38.1757531,-122.8183254,M,F,NAD27,NAD83,6,6,41,US,,,,,,,,18050005,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,31.1,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1461E7,discharge,RUSSIAN R NR UKIAH CA,ST,391144,1231138,39.1954471,-123.1950048,M,F,NAD27,NAD83,6,6,45,US,,,,599.22,L,0.01,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,100,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14615E7,discharge,EF RUSSIAN R NR CALPELLA CA,ST,391448,1230745,39.24655605,-123.1302806,M,F,NAD27,NAD83,6,6,45,US,  NWNWS18 T16N  R11W,,,787.87,L,0.01,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,92.2,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.146208E7,discharge,RUSSIAN R NR TALMAGE CA,ST,390647,1231055,39.1129496,-123.1830602,N,5,NAD27,NAD83,6,6,45,US,,ELLEDGE PEAK,24000,560,M,20,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,286,,PST,Y,,,,,,,,,9677-00102
USGS,http://waterservices.usgs.gov/,1.14625E7,discharge,RUSSIAN R NR HOPLAND CA,ST,390136,1230746,39.02656314,-123.1305588,M,F,NAD27,NAD83,6,6,45,US,,,,497.61,L,0.01,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,362,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1463E7,discharge,RUSSIAN R NR CLOVERDALE CA,ST,385246,1230309,38.8793475,-123.0536124,M,F,NAD27,NAD83,6,6,45,US,  NWNWS23 T12N  R11W,,,,,,,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,503,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.146317E7,discharge,BIG SULPHUR C A G RESORT NR CLOVERDALE CA,ST,384752,1224805,38.79768326,-122.8024929,M,F,NAD27,NAD83,6,6,97,US,  NWNWS19 T11N  R08W,,,,,,,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,13.1,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14632E7,discharge,BIG SULPHUR C NR CLOVERDALE CA,ST,384934,1225945,38.8260167,-122.9969442,M,F,NAD27,NAD83,6,6,97,US,,ASTI,24000,,,,,18010110,,C,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,19890807,85.5,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14635E7,discharge,RUSSIAN R A GEYSERVILLE CA,ST,384246,1225341,38.71268685,-122.8958295,M,F,NAD27,NAD83,6,6,97,US,,GEYSERVILLE,24000,190,M,20,NGVD29,18010110,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,655,,PST,Y,,NNNNNNNN,,,,,,,GC12ZG-00102
USGS,http://waterservices.usgs.gov/,1.1463682E7,discharge,RUSSIAN R A JIMTOWN CA,ST,383930,1224942,38.65824247,-122.8294376,M,S,NAD27,NAD83,6,6,97,US,,JIMTOWN,24000,150,M,20,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,684,,PST,Y,,,,,,,,,9677-00102
USGS,http://waterservices.usgs.gov/,1.14639E7,discharge,MAACAMA C NR KELLOGG CA,ST,383828,1224546,38.6410198,-122.7638792,M,S,NAD27,NAD83,6,6,97,US,,JIMTOWN,24000,200,M,20,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,43.7,,PST,Y,,NNNNNNNN,,,,,,,GC12ZG-00102
USGS,http://waterservices.usgs.gov/,1.146398E7,discharge,RUSSIAN R A DIGGER BEND NR HEALDSBURG CA,ST,383759,1225116,38.6329653,-122.8555494,M,F,NAD27,NAD83,6,6,97,US,,,,,,,,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,791,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1464E7,discharge,RUSSIAN R NR HEALDSBURG CA,ST,383648,1225007,38.61324316,-122.8363818,M,F,NAD27,NAD83,6,6,97,US,,,,77.01,L,0.01,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,793,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.14652E7,discharge,DRY C NR GEYSERVILLE CA,ST,384155,1225725,38.698521,-122.9580539,M,F,NAD27,NAD83,6,6,97,US,,,,158.4,M,0.01,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,162,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.146524E7,discharge,DRY C BLW LAMBERT BR NR GEYSERVILLE CA,ST,383912,1225534,38.65324355,-122.9272191,N,S,NAD27,NAD83,6,6,97,US,,GEYSERVILLE,24000,175,M,40,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,175,,PST,Y,,,,,,,,,GC11ZG-00102
USGS,http://waterservices.usgs.gov/,1.146535E7,discharge,DRY C NR MOUTH NR HEALDSBURG CA,ST,383515,1225140,38.58741046,-122.8622159,M,F,NAD27,NAD83,6,6,97,US,,,,,,,,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,217,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.146539E7,discharge,RUSSIAN R NR WINDSOR CA,ST,383057,1225149,38.5157448,-122.8647153,M,S,NAD27,NAD83,6,6,97,US,,HEALDSBURG,24000,31.6,L,0.1,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,1022,,PST,Y,,,,,,,,,9677-00102
USGS,http://waterservices.usgs.gov/,1.146566E7,discharge,COPELAND C A ROHNERT PARK CA,ST,382036,1224203,38.34324776,-122.7019317,M,S,NAD27,NAD83,6,6,97,US,,COTATI,24000,100,M,10,NGVD29,18010110,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,5.48,,PST,Y,,,,,,,,,967700102
USGS,http://waterservices.usgs.gov/,1.146568E7,discharge,LAGUNA DE SANTA ROSA A STONY PT RD NR COTATI CA,ST,382108,1224435,38.35213667,-122.7441551,M,S,NAD27,NAD83,6,6,97,US,,COTATI,24000,0,L,0.01,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,40.8,,PST,Y,,NNNNNNNN,,,,,,,470600102
USGS,http://waterservices.usgs.gov/,1.146569E7,discharge,COLGAN C NR SANTA ROSA CA,ST,382408,1224355,38.40213524,-122.7330434,M,S,NAD27,NAD83,6,6,97,US,,SANTA ROSA,24000,100,M,10,NGVD29,18010110,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,3.4,,PST,Y,,,,,,,,,967700102
USGS,http://waterservices.usgs.gov/,1.14657E7,discharge,COLGAN C NR SEBASTOPOL CA,ST,382225,1224602,38.37352515,-122.7683227,M,S,NAD27,NAD83,6,6,97,US,,TWO ROCK,24000,0,L,0.01,NGVD29,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,6.78,,PST,Y,,NNNNNNNN,,,,,,,470600102
USGS,http://waterservices.usgs.gov/,1.146575E7,discharge,LAGUNA DE SANTA ROSA C NR SEBASTOPOL CA,ST,382532,1224941,38.42546874,-122.8291584,M,S,NAD27,NAD83,6,6,97,US,  SENWS26 T07N  R09W,SEBASTOPOL,24000,0,L,0.01,NAVD88,18010110,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,79.6,,PST,Y,,NNNNNNNN,,,,,,,470600102
USGS,http://waterservices.usgs.gov/,1.1466065E7,discharge,BRUSH C A SANTA ROSA CA,ST,382718,1224045,38.45491127,-122.6802637,M,S,NAD27,NAD83,6,6,97,US,,SANTA ROSA,24000,223,M,10,NGVD29,18010110,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,10.1,,PST,Y,,,,,,,,,470600102
