#
#
# US Geological Survey
# retrieved: 2012-12-27 05:40:46 EST	(caas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterservices.usgs.gov/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  lat_va          -- DMS latitude
#  long_va         -- DMS longitude
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_meth_cd   -- Latitude-longitude method
#  coord_acy_cd    -- Latitude-longitude accuracy
#  coord_datum_cd  -- Latitude-longitude datum
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  district_cd     -- District code
#  state_cd        -- State code
#  county_cd       -- County code
#  country_cd      -- Country code
#  land_net_ds     -- Land net location description
#  map_nm          -- Name of location map
#  map_scale_fc    -- Scale of location map
#  alt_va          -- Altitude of Gage/land surface
#  alt_meth_cd     -- Method altitude determined
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#  basin_cd        -- Drainage basin code
#  topo_cd         -- Topographic setting code
#  instruments_cd  -- Flags for instruments at site
#  construction_dt -- Date of first construction
#  inventory_dt    -- Date site established or inventoried
#  drain_area_va   -- Drainage area
#  contrib_drain_area_va -- Contributing drainage area
#  tz_cd           -- Time Zone abbreviation
#  local_time_fg   -- Site honors Daylight Savings Time
#  reliability_cd  -- Data reliability code
#  gw_file_cd      -- Data-other GW files
#  nat_aqfr_cd     -- National aquifer code
#  aqfr_cd         -- Local aquifer code
#  aqfr_type_cd    -- Local aquifer type code
#  well_depth_va   -- Well depth
#  hole_depth_va   -- Hole depth
#  depth_src_cd    -- Source of depth data
#  project_no      -- Project number
#
agency_cd	site_no	station_nm	site_tp_cd	lat_va	long_va	dec_lat_va	dec_long_va	coord_meth_cd	coord_acy_cd	coord_datum_cd	dec_coord_datum_cd	district_cd	state_cd	county_cd	country_cd	land_net_ds	map_nm	map_scale_fc	alt_va	alt_meth_cd	alt_acy_va	alt_datum_cd	huc_cd	basin_cd	topo_cd	instruments_cd	construction_dt	inventory_dt	drain_area_va	contrib_drain_area_va	tz_cd	local_time_fg	reliability_cd	gw_file_cd	nat_aqfr_cd	aqfr_cd	aqfr_type_cd	well_depth_va	hole_depth_va	depth_src_cd	project_no
USGS	380626121383801	TWITCHELL ISL DEMO PROJ E POND W OUTLET	ST	380626	1213838	38.1071408	-121.6449539	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380626121383802	TWITCHELL ISL DEMO PROJ E POND E OUTLET	ST	380626	1213838	38.1071408	-121.6449539	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380626121383803	COMBINED FLOW, W + E OUTLET, TWITCHELL ISL E POND	ST	380626	1213838	38.1071408	-121.6449539	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380626121383804	TWITCHELL ISL DEMO PROJ E POND	LK	380626	1213838	38.1071408	-121.6449539	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380626121383805	TWITCHELL ISL DEMO PROJ N DITCH A E POND	ST-DCH	380626	1213838	38.1071408	-121.6449539	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380626121383806	TWITCHELL ISL DEMO PROJ E POND E INLET	LK	380626	1213838	38.1071408	-121.6449539	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380626121383807	TWITCHELL ISL DEMO PROJ E POND W INLET	LK	380626	1213838	38.1071408	-121.6449539	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380626121383808	COMBINED FLOW, W + E INLETS, TWITCHELL ISL E POND	LK	380626	1213838	38.1071408	-121.6449539	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380626121384601	TWITCHELL ISL DEMO PROJ E POND PIER K	WE	380626	1213846	38.1071408	-121.6471762	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380627121383201	003N003E16G013M	GW	380627	1213832	38.1074186	-121.6432872	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -20.29	L	.01	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19970625	19970625			PST	Y	C	YYNNNYNN	S100CNRLVL		U	11	11	O	470652523
USGS	380627121383202	003N003E16G014M	GW	380627	1213832	38.1074186	-121.6432872	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -20.41	L	.01	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19970625	19970625			PST	Y	C	YYNNNYNN	S100CNRLVL		U	2.5	2.5	O	470652523
USGS	380627121383601	003N003E16G006M	GW	380627	1213836	38.1074186	-121.6443984	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -20.88	L	.01	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19970625	19970625			PST	Y	C	YYNNNYNN	S100CNRLVL		U	11	11	O	470652523
USGS	380627121383602	003N003E16G007M	GW	380627	1213836	38.1074186	-121.6443984	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -20.62	L	.01	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19970625	19970625			PST	Y	C	YYNNNYNN	S100CNRLVL		U	2.5	2.5	O	470652523
USGS	380627121383603	003N003E16B001M	GW	380627	1213836	38.1074186	-121.6443984	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -18.73	L	.01	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19971029	19971029			PST	Y	C	YYNNNYNN	S100CNRLVL		U	11.74	11.74	O	470652523
USGS	380627121383604	003N003E16B002M	GW	380627	1213836	38.1074186	-121.6443984	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -18.78	L	.01	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19971029	19971029			PST	Y	C	YYNNNYNN	S100CNRLVL		U	5.4	5.4	O	470652523
USGS	380627121384501	TWITCHELL ISL DEMO PROJ E POND PIER H	WE	380627	1213845	38.10741859	-121.6468984	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380627121384701	TWITCHELL ISL DEMO PROJ E POND PIER G	WE	380627	1213847	38.10741859	-121.6474539	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380627121385401	TWITCHELL ISL DEMO PROJ W POND PIER B	WE	380627	1213854	38.10741858	-121.6493984	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380628121385201	TWITCHELL ISL DEMO PROJ W POND PIER F	WE	380628	1213852	38.10769635	-121.6488429	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380629121385201	TWITCHELL ISL DEMO PROJ W POND W OUTLET	LK	380629	1213852	38.1079741	-121.6488429	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380629121385202	TWITCHELL ISL DEMO PROJ W POND E OUTLET	ST	380629	1213852	38.1079741	-121.6488429	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380629121385203	COMBINED FLOW, W + E OUTLET, TWITCHELL ISL W POND	ST	380629	1213852	38.1079741	-121.6488429	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380629121385204	TWITCHELL ISL DEMO PROJ W POND	LK	380629	1213852	38.1079741	-121.6488429	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380629121385205	TWITCHELL ISL DEMO PROJ N DITCH A W POND	ST-DCH	380629	1213852	38.1079741	-121.6488429	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380629121385206	TWITCHELL ISL DEMO PROJ W POND E INLET	LK	380629	1213852	38.1079741	-121.6488429	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380629121385207	TWITCHELL ISL DEMO PROJ W POND W INLET	LK	380629	1213852	38.1079741	-121.6488429	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380629121385208	COMBINED FLOW, W + E INLETS, TWITCHELL ISL W POND	LK	380629	1213852	38.1079741	-121.6488429	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380630121355101	003N003E13D001M	GW	380630	1213551	38.10825208	-121.5985644	M	S	NAD27	NAD83	06	06	067	US		BOULDIN ISLAND	24000	 -11.00	M	2.5	NGVD29	18040003		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19791022				PST	Y	C	YYNYNNNN	S100CNRLVL			88.0	115		0479423712
USGS	380630121385701	TWITCHELL ISL DEMO PROJ W POND PIER D	WE	380630	1213857	38.10825188	-121.6502318	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18040003			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470649600
USGS	380640121393001	TWITCHELL ISLAND DR 10-1N NR RIO VISTA CA	ST	380640	1213930	38.1111111	-121.6583333	G	F	NAD83	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18020109			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y									9677-0AZ34
USGS	380640121393801	TWITCHELL ISLAND DR 11-10N NR RIO VISTA CA	ST	380640	1213938	38.1111111	-121.6605556	G	F	NAD83	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18020109			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y									9677-0AZ34
USGS	380640121394501	TWITCHELL ISLAND DR 12-11N NR RIO VISTA CA	ST	380640	1213945	38.1111111	-121.6625	G	F	NAD83	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 -15	M	  5	NGVD29	18020109			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y									9677-0AZ34
USGS	380647121413801	003N003E07N001M	GW	380647	1214138	38.11297378	-121.6949546	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	  24000	 25.00	M	  5	NGVD29	18020109		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19590622				PST	Y	C	YYYYNYNN	S100CNRLVL	121LGUN		416	416	D	0479435800
USGS	380702121412101	003N003E07L001M	GW	380702	1214121	38.1171403	-121.6902324	M	S	NAD27	NAD83	06	06	067	US		JERSEY ISLAND	24000	 25.00	M	2.5	NGVD29	18020109		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19640831				PST	Y	C	YYNYNNNN	S100CNRLVL			405	455		0479423712
USGS	380745121344101	003N004E07A001M	GW	380745	1213441	38.1290848	-121.5791199	M	S	NAD27	NAD83	06	06	067	US		ISLETON	24000	 2.00	M	2.5	NGVD29	18040003		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19810624				PST	Y	C	YYYYNYNN	S100CNRLVL			91.5	112		0479423712
USGS	380803121371801	003N003E03H001M	GW	380803	1213718	38.1340845	-121.6227316	M	S	NAD27	NAD83	06	06	067	US		ISLETON	24000					18020109		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19730502				PST	Y	C	YYNYNYNN	S100CNRLVL			78.0	98.0	D	0479423712
USGS	380831121405501	004N003E31Q001M	GW	380831	1214055	38.14186179	-121.6830103	M	S	NAD27	NAD83	06	06	067	US		RIO VISTA	24000	 3.00	M	2.5	NGVD29	18020109		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19650625				PST	Y	C	YYNYNYNN	S100CNRLVL			138	150		0479423712
USGS	380833121410101	004N003E31Q002M	GW	380833	1214101	38.1424173	-121.684677	M	S	NAD27	NAD83	06	06	067	US		RIO VISTA	24000	 3.00	M	2.5	NGVD29	18020109		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19730628				PST	Y	C	YYNYNYNN	S100CNRLVL			180	205		0479423712
USGS	380945121363301	004N003E26G001M	GW	380945	1213633	38.16241699	-121.6102317	M	S	NAD27	NAD83	06	06	067	US		ISLETON	24000	 3.00	M	2.5	NGVD29	18020109		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19290101				PST	Y	C	YYNYNNNN	S100CNRLVL			615	615		0479423712
USGS	380948121360901	004N003E26H001M	GW	380946.1	1213612.1	38.16280556	-121.603361	G	5	NAD83	NAD83	06	06	067	US		ISLETON	  24000	 2.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19490101				PST	Y	C	YYNYNNNN	S100CNRLVL		X	335	335		0479435800
USGS	380955121371001	004N003E27A001M	GW	380955	1213710	38.1651946	-121.6205096	M	S	NAD27	NAD83	06	06	067	US		ISLETON	24000	 7.00	M	2.5	NGVD29	18020109		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751211				PST	Y	C	YYNYNYNN	S100CNRLVL			133	145		0479423712
USGS	381009121355101	004N003E24N001M	GW	381009	1213551	38.16908349	-121.5985649	M	S	NAD27	NAD83	06	06	067	US		ISLETON	24000	 2.00	M	2.5	NGVD29	18020109		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19640828				PST	Y	C	YYNYNYNN	S100CNRLVL			190	214		0479423712
USGS	381016121381501	004N003E22N001M	GW	381016	1213815	38.1710277	-121.6385655	M	S	NAD27	NAD83	06	06	067	US		RIO VISTA	24000	 5.00	M	2.5	NGVD29	18020109		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19690710				PST	Y	C	YYNYNYNN	S100CNRLVL			200	222	D	0479423712
USGS	381206121332901	004N004E17A001M	GW	381206	1213329	38.2015826	-121.5591201	M	S	NAD27	NAD83	06	06	067	US		ISLETON	24000	 2.00	M	2.5	NGVD29	18020109		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19681204				PST	Y	C	YYNYNYNN	S100CNRLVL			109	118	D	0479423712
USGS	381242121340101	004N004E08F001M	GW	381242	1213401	38.21158228	-121.5680092	M	S	NAD27	NAD83	06	06	067	US		ISLETON	24000	 -5.00	M	2.5	NGVD29	18020109		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19711218				PST	Y	C	YYNYNYNN	S100CNRLVL			485	536		0479423712
USGS	381248121361801	004N003E02Q001M	GW	381248	1213618	38.2132487	-121.6060654	M	S	NAD27	NAD83	06	06	067	US		ISLETON	24000	 2.00	M	2.5	NGVD29	18020109		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19691027				PST	Y	C	YYYYNYNN	S100CNRLVL			100	100		0479423712
USGS	381325121332301	004N004E04M001M	GW	381325	1213323	38.2235264	-121.5574536	M	S	NAD27	NAD83	06	06	067	US		ISLETON	24000	 5.00	M	2.5	NGVD29	18020109		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19750101				PST	Y	C	YYNYNYNN	S100CNRLVL			124	148		0479423712
USGS	381330121301201	004N004E02J001M	GW	381330	1213012	38.22491548	-121.5043972	M	S	NAD27	NAD83	06	06	067	US		ISLETON	24000	 1.00	M	2.5	NGVD29	18040003		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19761013				PST	Y	C	YYNYNYNN	S100CNRLVL		X	54.3	124	D	0479423712
USGS	381355121305201	004N004E02C001M	GW	381355	1213052	38.23185966	-121.5155085	M	S	NAD27	NAD83	06	06	067	US		ISLETON	24000	 3.00	M	2.5	NGVD29	18020109		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19641105				PST	Y	C	YYNYNYNN	S100CNRLVL			107	115		0479423712
USGS	381402121350001	005N003E36J001M	GW	381402	1213500	38.2338037	-121.5843985	M	S	NAD27	NAD83	06	06	067	US		ISLETON	24000	 -4.00	M	2.5	NGVD29	18020109		G	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780920				PST	Y	C	YYYYNYNN	S100CNRLVL			237	243		0479423712
USGS	381419121212901	005N006E31J001M	GW	381419	1212129	38.23852655	-121.3591164	M	S	NAD27	NAD83	06	06	067	US		LODI NORTH	24000	 25.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19610228				PST	Y	C	YYNYNYNN	S100CNRLVL				423		0479423712
USGS	381423121204101	005N006E32K002M	GW	381423	1212041	38.23963767	-121.3457827	M	S	NAD27	NAD83	06	06	067	US		LODI NORTH	24000	 30.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19610323				PST	Y	C	YYNYNYNN	S100CNRLVL			192	475		0479423712
USGS	381424121184101	005N006E34L001M	GW	381424	1211841	38.2399155	-121.3124487	M	S	NAD27	NAD83	06	06	067	US		LODI NORTH	24000	 41.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790830				PST	Y	C	YYNYNYNN	S100CNRLVL			160	245		0479423712
USGS	381426121182201	005N006E34G003M	GW	381426	1211822	38.24047108	-121.3071708	M	S	NAD27	NAD83	06	06	067	US		LODI NORTH	24000	 45.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19710416				PST	Y	C	YYNYNYNN	S100CNRLVL			144	375		0479423712
USGS	381426121221101	005N006E31E004M	GW	381426	1212211	38.2404709	-121.3707833	M	S	NAD27	NAD83	06	06	067	US		LODI NORTH	24000	 21.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19600725				PST	Y	C	YYNYNYNN	S100CNRLVL			188	280		0479423712
USGS	381426121304001	005N004E35G001M	GW	381426	1213040	38.24055556	-121.511111	G	5	NAD83	NAD83	06	06	067	US		ISLETON	  24000	 4.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19741102				PST	Y	C	YYNYNYNN	S100CNRLVL			244	244		0479435800
USGS	381427121313701	005N004E34G001M	GW	381427	1213137	38.2407482	-121.5280088	M	S	NAD27	NAD83	06	06	067	US		ISLETON	24000	 3.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790920				PST	Y	C	YYNYNNNN	S100CNRLVL			116	133	D	0479423712
USGS	381428121193601	005N006E33G002M	GW	381428	1211936	38.24102656	-121.3277268	M	S	NAD27	NAD83	06	06	067	US		LODI NORTH	24000	 39.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19610722				PST	Y	C	YYNYNNNN	S100CNRLVL			172	385	D	0479423712
USGS	381433121304101	005N004E35F001M	GW	381433	1213041	38.2424149	-121.512453	M	S	NAD27	NAD83	06	06	067	US		ISLETON	24000	 10.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19660620				PST	Y	C	YYNYNYNN	S100CNRLVL			210	210	D	0479423712
USGS	381440121190401	005N006E33A003M	GW	381440	1211904	38.2443598	-121.3188377	M	S	NAD27	NAD83	06	06	067	US		LODI NORTH	24000	 41.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790715				PST	Y	C	YYNYNYNN	S100CNRLVL			170	190		0479423712
USGS	381444121173101	005N006E35C005M	GW	381444	1211731	38.24547096	-121.2930038	M	S	NAD27	NAD83	06	06	067	US		LODI NORTH	24000	 52.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19800909				PST	Y	C	YYNYNYNN	S100CNRLVL			150	214		0479423712
USGS	381448121181701	005N006E34B007M	GW	381448	1211817	38.246582	-121.3057819	M	S	NAD27	NAD83	06	06	067	US		LODI NORTH	24000	 47.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19540101				PST	Y	U	YYNYNNNN	S100CNRLVL			415	601		0479423712
USGS	381450121200001	005N006E33D003M	GW	381450	1212000	38.24713747	-121.3343936	M	S	NAD27	NAD83	06	06	067	US		LODI NORTH	24000	 37.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780520				PST	Y	C	YYNYNYNN	S100CNRLVL			260	267		0479423712
USGS	381451121194401	005N006E28P002M	GW	381451	1211944	38.24741525	-121.329949	M	S	NAD27	NAD83	06	06	067	US		LODI NORTH	24000	 41.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780923				PST	Y	C	YYNYNYNN	S100CNRLVL			160	230		0479423712
USGS	381451121203201	005N006E29Q005M	GW	381451	1212032	38.2474152	-121.3432827	M	S	NAD27	NAD83	06	06	067	US		LODI NORTH	24000	 30.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780829				PST	Y	C	YYNYNYNN	S100CNRLVL			210	220		0479423712
USGS	381452121175901	005N006E27R001M	GW	381452	1211759	38.24769309	-121.3007818	M	S	NAD27	NAD83	06	06	067	US		LODI NORTH	24000	 48.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19460101				PST	Y	U	YYNYNNNN	S100CNRLVL			150	728		0479423712
USGS	381502121172701	005N006E26P002M	GW	381502	1211727	38.2504708	-121.2918927	M	S	NAD27	NAD83	06	06	067	US		GALT	24000	 52.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19651001				PST	Y	U	YYNYNNNN	S100CNRLVL			268	596		0479423712
USGS	381507121401700	YOLO BYPASS A LIBERTY ISLAND CN E CA	ST	381507	1214017	38.2518583	-121.6724557	M	U	NAD27	NAD83	06	06	067	US								18020109			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							
USGS	381508121401700	YOLO BYPASS A LIBERTY ISLAND CN COMBINED CA	ST	381508	1214017	38.25213609	-121.6724557	M	U	NAD27	NAD83	06	06	067	US								18020109			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							
USGS	381509121180901	005N006E27J001M	GW	381509	1211809	38.25241517	-121.3035597	M	S	NAD27	NAD83	06	06	067	US		GALT	24000	 47.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19360101				PST	Y	C	YYNYNNNN	S100CNRLVL		X	260	608		0479423712
USGS	381510121360101	005N003E25D001M	GW	381510	1213601	38.25269195	-121.6013434	M	S	NAD27	NAD83	06	06	067	US		COURTLAND	24000					18020109		C	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19750101				PST	Y	C	YYNYNNNN	S100CNRLVL			260	284		0479423712
USGS	381511121160301	005N006E25K001M	GW	381511	1211603	38.2529708	-121.2685589	M	S	NAD27	NAD83	06	06	067	US		GALT	24000	 50.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790816				PST	Y	C	YYYYNYNN	S100CNRLVL			230	260		0479423712
USGS	381520121151901	005N007E30F001M	GW	381520	1211519	38.25547076	-121.2563364	M	S	NAD27	NAD83	06	06	067	US		GALT	24000	 63.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780718				PST	Y	C	YYNYNYNN	S100CNRLVL			220	225		0479423712
USGS	381523121203901	005N006E29G004M	GW	381523	1212039	38.2563038	-121.3452273	M	S	NAD27	NAD83	06	06	067	US		GALT	24000	 32.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19660923				PST	Y	C	YYNYNYNN	S100CNRLVL	121LGUN		148	244	D	0479423712
USGS	381523121211701	005N006E30H001M	GW	381523	1212117	38.2563038	-121.355783	M	S	NAD27	NAD83	06	06	067	US		GALT	24000	 29.00	M	2.5	NGVD29	18040005		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19550416				PST	Y	C	YYNYNYNN	S100CNRLVL			84.0	390		0479423712
